molecule,localClusteringCoefficient
NM_019035,0.0
NM_019036,0.0
NM_019040,0.0
NM_019042,0.0
NM_019044,0.0
NM_019045,0.0
NM_019053,0.0
NM_019054,0.0
NM_019058,0.0
NM_019059,0.0
NM_019063,0.0
NM_019067,0.0
NM_019069,0.0
NM_019071,0.0
NM_019072,0.0
NM_019073,0.0
NM_019074,0.0
NM_019080,0.0
NM_019084,0.0
NM_019086,0.0
NM_019090,0.0
NM_019091,0.0
NM_019094,0.0
NM_019095,0.0
NM_019098,0.0
NM_019099,0.0
NM_019102,0.0
NM_019106,0.0
NM_019108,0.0
NM_019109,0.0
NM_019110,0.0
NM_019114,0.0
NM_019116,0.0
NM_019117,0.0
NM_019119,0.0
NM_019555,0.0
NM_019556,0.0
NM_019557,0.0
NM_019589,0.0
NM_019590,0.0
NM_019592,0.0
NM_019593,0.0
NM_019594,0.0
NM_019595,0.0
NM_019597,0.0
NM_019600,0.0
NM_019601,0.0
NM_019605,0.0
NM_019606,0.0
NM_019610,0.0
NM_019613,0.0
NM_019618,0.0
NM_019644,0.0
NM_019842,0.0
NM_019843,0.0
NM_019855,0.0
NM_019857,0.0
NM_019884,0.0
NM_019885,0.0
NM_019886,0.0
NM_019891,0.0
NM_019892,0.0
NM_019893,0.0
NM_019894,0.0
NM_019895,0.0
NM_019903,0.0
NM_020039,0.0
NM_020062,0.0
NM_020116,0.0
NM_020119,0.0
NM_020120,0.0
NM_020122,0.0
NM_020123,0.0
NM_020125,0.0
NM_020130,0.0
NM_020131,0.0
NM_020132,0.0
NM_020134,0.0
NM_020135,0.0
NM_020140,0.0
NM_020141,0.0
NM_020143,0.0
NM_020147,0.0
NM_020148,0.0
NM_020150,0.0
NM_020153,0.0
NM_020154,0.0
NM_020156,0.0
NM_020159,0.0
NM_020162,0.0
NM_020163,0.0
NM_020164,0.0
NM_020165,0.0
NM_020168,0.0
NM_020178,0.0
NM_020180,0.0
NM_020182,0.0
NM_020183,0.0
NM_020184,0.0
NM_020186,0.0
NM_020187,0.0
NM_020188,0.0
NM_020189,0.0
NM_020190,0.0
NM_020192,0.0
NM_020193,0.0
NM_020196,0.0
NM_020198,0.0
NM_020199,0.0
NM_020200,0.0
NM_020203,0.0
NM_020204,0.0
NM_020205,0.0
NM_020207,0.0
NM_020208,0.0
NM_020210,0.0
NM_020211,0.0
NM_020212,0.0
NM_020219,0.0
NM_020225,0.0
NM_020228,0.0
NM_020232,0.0
NM_020235,0.0
NM_020239,0.0
NM_020240,0.0
NM_020245,0.0
NM_020251,0.0
NM_020297,0.0
NM_020300,0.0
NM_020309,0.0
NM_020310,0.0
NM_020311,0.0
NM_020314,0.0
NM_020318,0.0
NM_020319,0.0
NM_020327,0.0
NM_020328,0.0
NM_020335,0.0
NM_020336,0.0
NM_020337,0.0
NM_020338,0.0
NM_020340,0.0
NM_020341,0.0
NM_020342,0.0
NM_020343,0.0
NM_020344,0.0
NM_020345,0.0
NM_020346,0.0
NM_020351,0.0
NM_020354,0.0
NM_020356,0.0
NM_020357,0.0
NM_020360,0.0
NM_020364,0.0
NM_020367,0.0
NM_020375,0.0
NM_020376,0.0
NM_020379,0.0
NM_020382,0.0
NM_020390,0.0
NM_020394,0.0
NM_020395,0.0
NM_020397,0.0
NM_020398,0.0
NM_020399,0.0
NM_020403,0.0
NM_020404,0.0
NM_020405,0.0
NM_020406,0.0
NM_020408,0.0
NM_020410,0.0
NM_020412,0.0
NM_020416,0.0
NM_020420,0.0
NM_020421,0.0
NM_020422,0.0
NM_020423,0.0
NM_020429,0.0
NM_020431,0.0
NM_020433,0.0
NM_020436,0.0
NM_020437,0.0
NM_020439,0.0
NM_020440,0.0
NM_020443,0.0
NM_020444,0.0
NM_020447,0.0
NM_020448,0.0
NM_020453,0.0
NM_020455,0.0
NM_020456,0.0
NM_020457,0.0
NM_020459,0.0
NM_020463,0.0
NM_020464,0.0
NM_020465,0.0
NM_020466,0.0
NM_020474,0.0
NM_020482,0.0
NM_020524,0.0
NM_020526,0.0
NM_020529,0.0
NM_020530,0.0
NM_020532,0.0
NM_020546,0.0
NM_020630,0.0
NM_020633,0.0
NM_020638,0.0
NM_020639,0.0
NM_020640,0.0
NM_020642,0.0
NM_020643,0.0
NM_020645,0.0
NM_020647,0.0
NM_020648,0.0
NM_020649,0.0
NM_020650,0.0
NM_020651,0.0
NM_020652,0.0
NM_020653,0.0
NM_020654,0.0
NM_020655,0.0
NM_020657,0.0
NM_020662,0.0
NM_020666,0.0
NM_020673,0.0
NM_020676,0.0
NM_020680,0.0
NM_020682,0.0
NM_020685,0.0
NM_020689,0.0
NM_020693,0.0
NM_020696,0.0
NM_020697,0.0
NM_020698,0.0
NM_020699,0.0
NM_020700,0.0
NM_020701,0.0
NM_020703,0.0
NM_020704,0.0
NM_020705,0.0
NM_020706,0.0
NM_020708,0.0
NM_020709,0.0
NM_020710,0.0
NM_020711,0.0
NM_020713,0.0
NM_020714,0.0
NM_020716,0.0
NM_020717,0.0
NM_020718,0.0
NM_020719,0.0
NM_020721,0.0
NM_020722,0.0
NM_020724,0.0
NM_020725,0.0
NM_020726,0.0
NM_020727,0.0
NM_020728,0.0
NM_020730,0.0
NM_020733,0.0
NM_020734,0.0
NM_020737,0.0
NM_020739,0.0
NM_020742,0.0
NM_020746,0.0
NM_020747,0.0
NM_020748,0.0
NM_020749,0.0
NM_020750,0.0
NM_020751,0.0
NM_020752,0.0
NM_020753,0.0
NM_020754,0.0
NM_020759,0.0
NM_020760,0.0
NM_020761,0.0
NM_020762,0.0
NM_020764,0.0
NM_020766,0.0
NM_020768,0.0
NM_020770,0.0
NM_020771,0.0
NM_020772,0.0
NM_020774,0.0
NM_020775,0.0
NM_020776,0.0
NM_020778,0.0
NM_020779,0.0
NM_020781,0.0
NM_020782,0.0
NM_020783,0.0
NM_020784,0.0
NM_020786,0.0
NM_020787,0.0
NM_020791,0.0
NM_020792,0.0
NM_020795,0.0
NM_020796,0.0
NM_020798,0.0
NM_020799,0.0
NM_020801,0.0
NM_020802,0.0
NM_020803,0.0
NM_020805,0.0
NM_020806,0.0
NM_020807,0.0
NM_020808,0.0
NM_020809,0.0
NM_020810,0.0
NM_020811,0.0
NM_020813,0.0
NM_020814,0.0
NM_020815,0.0
NM_020816,0.0
NM_020818,0.0
NM_020819,0.0
NM_020820,0.0
NM_020821,0.0
NM_020822,0.0
NM_020823,0.0
NM_020824,0.0
NM_020826,0.0
NM_020827,0.0
NM_020829,0.0
NM_020830,0.0
NM_020831,0.0
NM_020834,0.0
NM_020839,0.0
NM_020840,0.0
NM_020841,0.0
NM_020843,0.0
NM_020844,0.0
NM_020845,0.0
NM_020846,0.0
NM_020848,0.0
NM_020850,0.0
NM_020851,0.0
NM_020853,0.0
NM_020854,0.0
NM_020856,0.0
NM_020857,0.0
NM_020858,0.0
NM_020859,0.0
NM_020860,0.0
NM_020861,0.0
NM_020862,0.0
NM_020864,0.0
NM_020868,0.0
NM_020871,0.0
NM_020872,0.0
NM_020873,0.0
NM_020877,0.0
NM_020886,0.0
NM_020888,0.0
NM_020889,0.0
NM_020893,0.0
NM_020894,0.0
NM_020898,0.0
NM_020899,0.0
NM_020909,0.0
NM_020910,0.0
NM_020911,0.0
NM_020919,0.0
NM_020920,0.0
NM_020921,0.0
NM_020922,0.0
NM_020923,0.0
NM_020925,0.0
NM_020927,0.0
NM_020928,0.0
NM_020933,0.0
NM_020935,0.0
NM_020936,0.0
NM_020940,0.0
NM_020947,0.0
NM_020949,0.0
NM_020950,0.0
NM_020952,0.0
NM_020956,0.0
NM_020957,0.0
NM_020958,0.0
NM_020960,0.0
NM_020962,0.0
NM_020964,0.0
NM_020967,0.0
NM_020972,0.0
NM_020975,0.0
NM_020977,0.0
NM_020981,0.0
NM_020987,0.0
NM_020988,0.0
NM_020993,0.0
NM_021003,0.0
NM_021005,0.0
NM_021007,0.0
NM_021015,0.0
NM_021016,0.0
NM_021018,0.0
NM_021019,0.0
NM_021020,0.0
NM_021021,0.0
NM_021023,0.0
NM_021032,0.0
NM_021033,0.0
NM_021035,0.0
NM_021038,0.0
NM_021045,0.0
NM_021061,0.0
NM_021067,0.0
NM_021069,0.0
NM_021070,0.0
NM_021072,0.0
NM_021079,0.0
NM_021082,0.0
NM_021089,0.0
NM_021090,0.0
NM_021096,0.0
NM_021097,0.0
NM_021101,0.0
NM_021102,0.0
NM_021103,0.0
NM_021105,0.0
NM_021110,0.0
NM_021111,0.0
NM_021115,0.0
NM_021116,0.0
NM_021117,0.0
NM_021120,0.0
NM_021126,0.0
NM_021127,0.0
NM_021130,0.0
NM_021132,0.0
NM_021133,0.0
NM_021135,0.0
NM_021137,0.0
NM_021139,0.0
NM_021140,0.0
NM_021141,0.0
NM_021144,0.0
NM_021148,0.0
NM_021149,0.0
NM_021150,0.0
NM_021151,0.0
NM_021153,0.0
NM_021155,0.0
NM_021156,0.0
NM_021158,0.0
NM_021159,0.0
NM_021161,0.0
NM_021165,0.0
NM_021167,0.0
NM_021174,0.0
NM_021176,0.0
NM_021178,0.0
NM_021179,0.0
NM_021180,0.0
NM_021183,0.0
NM_021189,0.0
NM_021190,0.0
NM_021191,0.0
NM_021193,0.0
NM_021194,0.0
NM_021196,0.0
NM_021198,0.0
NM_021200,0.0
NM_021202,0.0
NM_021203,0.0
NM_021205,0.0
NM_021214,0.0
NM_021215,0.0
NM_021216,0.0
NM_021218,0.0
NM_021219,0.0
NM_021220,0.0
NM_021221,0.0
NM_021222,0.0
NM_021224,0.0
NM_021227,0.0
NM_021228,0.0
NM_021229,0.0
NM_021235,0.0
NM_021240,0.0
NM_021241,0.0
NM_021243,0.0
NM_021244,0.0
NM_021252,0.0
NM_021253,0.0
NM_021255,0.0
NM_021258,0.0
NM_021260,0.0
NM_021269,0.0
NM_021569,0.0
NM_021572,0.0
NM_021574,0.0
NM_021601,0.0
NM_021615,0.0
NM_021623,0.0
NM_021624,0.0
NM_021625,0.0
NM_021627,0.0
NM_021628,0.0
NM_021629,0.0
NM_021630,0.0
NM_021633,0.0
NM_021637,0.0
NM_021639,0.0
NM_021641,0.0
NM_021643,0.0
NM_021644,0.0
NM_021645,0.0
NM_021646,0.0
NM_021647,0.0
NM_021648,0.0
NM_021649,0.0
NM_021705,0.0
NM_021706,0.0
NM_021721,0.0
NM_021722,0.0
NM_021723,0.0
NM_021724,0.0
NM_021727,0.0
NM_021728,0.0
NM_021734,0.0
NM_021738,0.0
NM_021777,0.0
NM_021783,0.0
NM_021784,0.0
NM_021785,0.0
NM_021795,0.0
NM_021806,0.0
NM_021807,0.0
NM_021809,0.0
NM_021813,0.0
NM_021814,0.0
NM_021815,0.0
NM_021818,0.0
NM_021821,0.0
NM_021825,0.0
NM_021828,0.0
NM_021831,0.0
NM_021871,0.0
NM_021872,0.0
NM_021873,0.0
NM_021902,0.0
NM_021903,0.0
NM_021904,0.0
NM_021910,0.0
NM_021912,0.0
NM_021913,0.0
NM_021914,0.0
NM_021916,0.0
NM_021922,0.0
NM_021925,0.0
NM_021926,0.0
NM_021927,0.0
NM_021931,0.0
NM_021936,0.0
NM_021938,0.0
NM_021939,0.0
NM_021940,0.0
NM_021943,0.0
NM_021945,0.0
NM_021947,0.0
NM_021949,0.0
NM_021951,0.0
NM_021952,0.0
NM_021953,0.0
NM_021954,0.0
NM_021955,0.0
NM_021956,0.0
NM_021957,0.0
NM_021960,0.0
NM_021961,0.0
NM_021962,0.0
NM_021964,0.0
NM_021967,0.0
NM_021970,0.0
NM_021973,0.0
NM_021974,0.0
NM_021976,0.0
NM_021978,0.0
NM_021979,0.0
NM_021980,0.0
NM_021982,0.0
NM_021988,0.0
NM_021995,0.0
NM_021998,0.0
NM_021999,0.0
NM_022003,0.0
NM_022006,0.0
NM_022037,0.0
NM_022039,0.0
NM_022041,0.0
NM_022042,0.0
NM_022048,0.0
NM_022049,0.0
NM_022051,0.0
NM_022055,0.0
NM_022058,0.0
NM_022060,0.0
NM_022061,0.0
NM_022063,0.0
NM_022066,0.0
NM_022068,0.0
NM_022071,0.0
NM_022072,0.0
NM_022074,0.0
NM_022079,0.0
NM_022080,0.0
NM_022081,0.0
NM_022082,0.0
NM_022093,0.0
NM_022096,0.0
NM_022097,0.0
NM_022098,0.0
NM_022100,0.0
NM_022101,0.0
NM_022103,0.0
NM_022105,0.0
NM_022106,0.0
NM_022111,0.0
NM_022112,0.0
NM_022113,0.0
NM_022114,0.0
NM_022115,0.0
NM_022116,0.0
NM_022118,0.0
NM_022119,0.0
NM_022121,0.0
NM_022123,0.0
NM_022124,0.0
NM_022126,0.0
NM_022128,0.0
NM_022129,0.0
NM_022130,0.0
NM_022131,0.0
NM_022137,0.0
NM_022140,0.0
NM_022141,0.0
NM_022143,0.0
NM_022146,0.0
NM_022147,0.0
NM_022152,0.0
NM_022157,0.0
NM_022159,0.0
NM_022162,0.0
NM_022166,0.0
NM_022171,0.0
NM_022173,0.0
NM_022307,0.0
NM_022334,0.0
NM_022336,0.0
NM_022340,0.0
NM_022343,0.0
NM_022344,0.0
NM_022346,0.0
NM_022347,0.0
NM_022350,0.0
NM_022351,0.0
NM_022353,0.0
NM_022356,0.0
NM_022358,0.0
NM_022359,0.0
NM_022362,0.0
NM_022363,0.0
NM_022365,0.0
NM_022367,0.0
NM_022369,0.0
NM_022371,0.0
NM_022374,0.0
NM_022405,0.0
NM_022436,0.0
NM_022443,0.0
NM_022444,0.0
NM_022445,0.0
NM_022451,0.0
NM_022454,0.0
NM_022455,0.0
NM_022456,0.0
NM_022458,0.0
NM_022459,0.0
NM_022460,0.0
NM_022461,0.0
NM_022462,0.0
NM_022463,0.0
NM_022469,0.0
NM_022470,0.0
NM_022473,0.0
NM_022474,0.0
NM_022475,0.0
NM_022476,0.0
NM_022477,0.0
NM_022478,0.0
NM_022480,0.0
NM_022483,0.0
NM_022484,0.0
NM_022485,0.0
NM_022486,0.0
NM_022487,0.0
NM_022488,0.0
NM_022490,0.0
NM_022491,0.0
NM_022492,0.0
NM_022494,0.0
NM_022495,0.0
NM_022497,0.0
NM_022549,0.0
NM_022552,0.0
NM_022553,0.0
NM_022556,0.0
NM_022557,0.0
NM_022558,0.0
NM_022559,0.0
NM_022560,0.0
NM_022566,0.0
NM_022568,0.0
NM_022570,0.0
NM_022572,0.0
NM_022576,0.0
NM_022579,0.0
NM_022580,0.0
NM_022648,0.0
NM_022652,0.0
NM_022658,0.0
NM_022659,0.0
NM_022662,0.0
NM_022716,0.0
NM_022717,0.0
NM_022719,0.0
NM_022726,0.0
NM_022728,0.0
NM_022730,0.0
NM_022731,0.0
NM_022734,0.0
NM_022735,0.0
NM_022736,0.0
NM_022737,0.0
NM_022739,0.0
NM_022740,0.0
NM_022742,0.0
NM_022744,0.0
NM_022748,0.0
NM_022749,0.0
NM_022751,0.0
NM_022753,0.0
NM_022754,0.0
NM_022755,0.0
NM_022756,0.0
NM_022758,0.0
NM_022760,0.0
NM_022762,0.0
NM_022763,0.0
NM_022764,0.0
NM_022766,0.0
NM_022767,0.0
NM_022769,0.0
NM_022770,0.0
NM_022771,0.0
NM_022773,0.0
NM_022778,0.0
NM_022779,0.0
NM_022780,0.0
NM_022781,0.0
NM_022782,0.0
NM_022783,0.0
NM_022785,0.0
NM_022789,0.0
NM_022802,0.0
NM_022803,0.0
NM_022805,0.0
NM_022807,0.0
NM_022809,0.0
NM_022817,0.0
NM_022818,0.0
NM_022819,0.0
NM_022821,0.0
NM_022825,0.0
NM_022826,0.0
NM_022829,0.0
NM_022831,0.0
NM_022832,0.0
NM_022833,0.0
NM_022834,0.0
NM_022835,0.0
NM_022836,0.0
NM_022839,0.0
NM_022841,0.0
NM_022842,0.0
NM_022843,0.0
NM_022844,0.0
NM_022845,0.0
NM_022892,0.0
NM_022893,0.0
NM_022894,0.0
NM_022895,0.0
NM_022896,0.0
NM_022898,0.0
NM_022900,0.0
NM_022901,0.0
NM_022902,0.0
NM_022910,0.0
NM_022911,0.0
NM_022912,0.0
NM_022913,0.0
NM_022917,0.0
NM_022918,0.0
NM_022968,0.0
NM_022970,0.0
NM_022977,0.0
NM_022978,0.0
NM_023000,0.0
NM_023001,0.0
NM_023003,0.0
NM_023010,0.0
NM_023011,0.0
NM_023012,0.0
NM_023015,0.0
NM_023018,0.0
NM_023029,0.0
NM_023034,0.0
NM_023035,0.0
NM_023037,0.0
NM_023039,0.0
NM_023070,0.0
NM_023071,0.0
NM_023075,0.0
NM_023078,0.0
NM_023080,0.0
NM_023105,0.0
NM_023106,0.0
NM_023110,0.0
NM_023923,0.0
NM_023925,0.0
NM_023929,0.0
NM_023930,0.0
NM_023932,0.0
NM_023934,0.0
NM_023937,0.0
NM_023940,0.0
NM_023943,0.0
NM_023947,0.0
NM_024003,0.0
NM_024007,0.0
NM_024009,0.0
NM_024010,0.0
NM_024012,0.0
NM_024015,0.0
NM_024017,0.0
NM_024019,0.0
NM_024025,0.0
NM_024026,0.0
NM_024028,0.0
NM_024033,0.0
NM_024034,0.0
NM_024041,0.0
NM_024042,0.0
NM_024043,0.0
NM_024045,0.0
NM_024046,0.0
NM_024050,0.0
NM_024052,0.0
NM_024053,0.0
NM_024055,0.0
NM_024057,0.0
NM_024061,0.0
NM_024066,0.0
NM_024070,0.0
NM_024071,0.0
NM_024076,0.0
NM_024077,0.0
NM_024079,0.0
NM_024080,0.0
NM_024081,0.0
NM_024082,0.0
NM_024086,0.0
NM_024090,0.0
NM_024092,0.0
NM_024093,0.0
NM_024094,0.0
NM_024095,0.0
NM_024097,0.0
NM_024098,0.0
NM_024103,0.0
NM_024106,0.0
NM_024107,0.0
NM_024111,0.0
NM_024114,0.0
NM_024116,0.0
NM_024119,0.0
NM_024121,0.0
NM_024165,0.0
NM_024294,0.0
NM_024295,0.0
NM_024302,0.0
NM_024303,0.0
NM_024306,0.0
NM_024312,0.0
NM_024319,0.0
NM_024320,0.0
NM_024322,0.0
NM_024323,0.0
NM_024324,0.0
NM_024325,0.0
NM_024326,0.0
NM_024328,0.0
NM_024329,0.0
NM_024331,0.0
NM_024333,0.0
NM_024335,0.0
NM_024336,0.0
NM_024341,0.0
NM_024345,0.0
NM_024348,0.0
NM_024408,0.0
NM_024409,0.0
NM_024415,0.0
NM_024418,0.0
NM_024419,0.0
NM_024420,0.0
NM_024421,0.0
NM_024422,0.0
NM_024424,0.0
NM_024426,0.0
NM_024429,0.0
NM_024482,0.0
NM_024490,0.0
NM_024493,0.0
NM_024494,0.0
NM_024496,0.0
NM_024503,0.0
NM_024508,0.0
NM_024511,0.0
NM_024512,0.0
NM_024513,0.0
NM_024518,0.0
NM_024522,0.0
NM_024523,0.0
NM_024524,0.0
NM_024525,0.0
NM_024526,0.0
NM_024528,0.0
NM_024529,0.0
NM_024539,0.0
NM_024541,0.0
NM_024545,0.0
NM_024548,0.0
NM_024551,0.0
NM_024552,0.0
NM_024553,0.0
NM_024556,0.0
NM_024557,0.0
NM_024558,0.0
NM_024562,0.0
NM_024567,0.0
NM_024569,0.0
NM_024570,0.0
NM_024571,0.0
NM_024573,0.0
NM_024574,0.0
NM_024576,0.0
NM_024577,0.0
NM_024578,0.0
NM_024583,0.0
NM_024585,0.0
NM_024590,0.0
NM_024592,0.0
NM_024594,0.0
NM_024595,0.0
NM_024596,0.0
NM_024597,0.0
NM_024598,0.0
NM_024599,0.0
NM_024607,0.0
NM_024610,0.0
NM_024611,0.0
NM_024612,0.0
NM_024613,0.0
NM_024615,0.0
NM_024620,0.0
NM_024622,0.0
NM_024623,0.0
NM_024625,0.0
NM_024626,0.0
NM_024627,0.0
NM_024628,0.0
NM_024629,0.0
NM_024630,0.0
NM_024631,0.0
NM_024636,0.0
NM_024638,0.0
NM_024641,0.0
NM_024643,0.0
NM_024644,0.0
NM_024645,0.0
NM_024646,0.0
NM_024649,0.0
NM_024652,0.0
NM_024653,0.0
NM_024654,0.0
NM_024656,0.0
NM_024657,0.0
NM_024659,0.0
NM_024662,0.0
NM_024665,0.0
NM_024666,0.0
NM_024668,0.0
NM_024670,0.0
NM_024672,0.0
NM_024674,0.0
NM_024675,0.0
NM_024677,0.0
NM_024678,0.0
NM_024686,0.0
NM_024689,0.0
NM_024691,0.0
NM_024698,0.0
NM_024700,0.0
NM_024707,0.0
NM_024708,0.0
NM_024709,0.0
NM_024713,0.0
NM_024715,0.0
NM_024717,0.0
NM_024721,0.0
NM_024725,0.0
NM_024727,0.0
NM_024731,0.0
NM_024733,0.0
NM_024734,0.0
NM_024735,0.0
NM_024736,0.0
NM_024738,0.0
NM_024740,0.0
NM_024742,0.0
NM_024743,0.0
NM_024744,0.0
NM_024749,0.0
NM_024751,0.0
NM_024753,0.0
NM_024754,0.0
NM_024755,0.0
NM_024757,0.0
NM_024759,0.0
NM_024761,0.0
NM_024762,0.0
NM_024764,0.0
NM_024767,0.0
NM_024768,0.0
NM_024769,0.0
NM_024770,0.0
NM_024771,0.0
NM_024772,0.0
NM_024775,0.0
NM_024778,0.0
NM_024780,0.0
NM_024783,0.0
NM_024786,0.0
NM_024791,0.0
NM_024792,0.0
NM_024793,0.0
NM_024798,0.0
NM_024800,0.0
NM_024805,0.0
NM_024806,0.0
NM_024807,0.0
NM_024811,0.0
NM_024812,0.0
NM_024813,0.0
NM_024814,0.0
NM_024817,0.0
NM_024818,0.0
NM_024824,0.0
NM_024825,0.0
NM_024830,0.0
NM_024834,0.0
NM_024837,0.0
NM_024838,0.0
NM_024840,0.0
NM_024841,0.0
NM_024843,0.0
NM_024844,0.0
NM_024850,0.0
NM_024852,0.0
NM_024855,0.0
NM_024857,0.0
NM_024859,0.0
NM_024860,0.0
NM_024865,0.0
NM_024867,0.0
NM_024870,0.0
NM_024871,0.0
NM_024872,0.0
NM_024874,0.0
NM_024875,0.0
NM_024877,0.0
NM_024881,0.0
NM_024884,0.0
NM_024887,0.0
NM_024889,0.0
NM_024894,0.0
NM_024895,0.0
NM_024896,0.0
NM_024899,0.0
NM_024900,0.0
NM_024902,0.0
NM_024907,0.0
NM_024908,0.0
NM_024909,0.0
NM_024911,0.0
NM_024913,0.0
NM_024915,0.0
NM_024917,0.0
NM_024922,0.0
NM_024923,0.0
NM_024926,0.0
NM_024928,0.0
NM_024930,0.0
NM_024940,0.0
NM_024941,0.0
NM_024942,0.0
NM_024943,0.0
NM_024944,0.0
NM_024945,0.0
NM_024946,0.0
NM_024947,0.0
NM_024948,0.0
NM_024949,0.0
NM_024953,0.0
NM_024954,0.0
NM_024955,0.0
NM_024958,0.0
NM_024960,0.0
NM_024963,0.0
NM_024967,0.0
NM_024969,0.0
NM_024971,0.0
NM_024979,0.0
NM_024989,0.0
NM_024991,0.0
NM_024993,0.0
NM_024997,0.0
NM_025000,0.0
NM_025009,0.0
NM_025010,0.0
NM_025014,0.0
NM_025015,0.0
NM_025040,0.0
NM_025045,0.0
NM_025049,0.0
NM_025052,0.0
NM_025054,0.0
NM_025058,0.0
NM_025059,0.0
NM_025069,0.0
NM_025073,0.0
NM_025074,0.0
NM_025075,0.0
NM_025076,0.0
NM_025080,0.0
NM_025081,0.0
NM_025082,0.0
NM_025083,0.0
NM_025098,0.0
NM_025103,0.0
NM_025107,0.0
NM_025112,0.0
NM_025113,0.0
NM_025126,0.0
NM_025130,0.0
NM_025133,0.0
NM_025134,0.0
NM_025136,0.0
NM_025137,0.0
NM_025138,0.0
NM_025141,0.0
NM_025142,0.0
NM_025146,0.0
NM_025149,0.0
NM_025151,0.0
NM_025152,0.0
NM_025153,0.0
NM_025154,0.0
NM_025155,0.0
NM_025158,0.0
NM_025160,0.0
NM_025164,0.0
NM_025170,0.0
NM_025179,0.0
NM_025180,0.0
NM_025181,0.0
NM_025182,0.0
NM_025184,0.0
NM_025185,0.0
NM_025187,0.0
NM_025188,0.0
NM_025193,0.0
NM_025195,0.0
NM_025201,0.0
NM_025202,0.0
NM_025204,0.0
NM_025205,0.0
NM_025208,0.0
NM_025209,0.0
NM_025212,0.0
NM_025214,0.0
NM_025217,0.0
NM_025218,0.0
NM_025219,0.0
NM_025220,0.0
NM_025222,0.0
NM_025230,0.0
NM_025232,0.0
NM_025235,0.0
NM_025237,0.0
NM_025238,0.0
NM_025239,0.0
NM_025240,0.0
NM_025243,0.0
NM_025244,0.0
NM_025246,0.0
NM_025248,0.0
NM_025250,0.0
NM_025256,0.0
NM_025258,0.0
NM_025259,0.0
NM_025262,0.0
NM_025263,0.0
NM_030567,0.0
NM_030569,0.0
NM_030571,0.0
NM_030576,0.0
NM_030579,0.0
NM_030582,0.0
NM_030583,0.0
NM_030594,0.0
NM_030621,0.0
NM_030624,0.0
NM_030625,0.0
NM_030626,0.0
NM_030627,0.0
NM_030630,0.0
NM_030631,0.0
NM_030632,0.0
NM_030634,0.0
NM_030637,0.0
NM_030639,0.0
NM_030640,0.0
NM_030641,0.0
NM_030643,0.0
NM_030647,0.0
NM_030648,0.0
NM_030650,0.0
NM_030653,0.0
NM_030660,0.0
NM_030661,0.0
NM_030665,0.0
NM_030667,0.0
NM_030668,0.0
NM_030669,0.0
NM_030670,0.0
NM_030671,0.0
NM_030674,0.0
NM_030751,0.0
NM_030753,0.0
NM_030754,0.0
NM_030755,0.0
NM_030756,0.0
NM_030759,0.0
NM_030760,0.0
NM_030761,0.0
NM_030762,0.0
NM_030764,0.0
NM_030767,0.0
NM_030770,0.0
NM_030772,0.0
NM_030774,0.0
NM_030775,0.0
NM_030784,0.0
NM_030786,0.0
NM_030789,0.0
NM_030790,0.0
NM_030791,0.0
NM_030792,0.0
NM_030793,0.0
NM_030795,0.0
NM_030796,0.0
NM_030797,0.0
NM_030799,0.0
NM_030806,0.0
NM_030808,0.0
NM_030810,0.0
NM_030813,0.0
NM_030816,0.0
NM_030817,0.0
NM_030820,0.0
NM_030821,0.0
NM_030877,0.0
NM_030883,0.0
NM_030885,0.0
NM_030893,0.0
NM_030899,0.0
NM_030900,0.0
NM_030908,0.0
NM_030912,0.0
NM_030914,0.0
NM_030915,0.0
NM_030916,0.0
NM_030917,0.0
NM_030918,0.0
NM_030920,0.0
NM_030922,0.0
NM_030924,0.0
NM_030926,0.0
NM_030927,0.0
NM_030929,0.0
NM_030930,0.0
NM_030932,0.0
NM_030934,0.0
NM_030938,0.0
NM_030939,0.0
NM_030945,0.0
NM_030949,0.0
NM_030953,0.0
NM_030954,0.0
NM_030956,0.0
NM_030958,0.0
NM_030959,0.0
NM_030962,0.0
NM_030964,0.0
NM_030965,0.0
NM_030968,0.0
NM_030971,0.0
NM_030972,0.0
NM_030975,0.0
NM_030981,0.0
NM_031157,0.0
NM_031200,0.0
NM_031207,0.0
NM_031208,0.0
NM_031218,0.0
NM_031220,0.0
NM_031226,0.0
NM_031229,0.0
NM_031231,0.0
NM_031232,0.0
NM_031243,0.0
NM_031244,0.0
NM_031262,0.0
NM_031263,0.0
NM_031266,0.0
NM_031267,0.0
NM_031268,0.0
NM_031281,0.0
NM_031282,0.0
NM_031283,0.0
NM_031289,0.0
NM_031292,0.0
NM_031293,0.0
NM_031300,0.0
NM_031301,0.0
NM_031303,0.0
NM_031305,0.0
NM_031307,0.0
NM_031308,0.0
NM_031314,0.0
NM_031361,0.0
NM_031370,0.0
NM_031371,0.0
NM_031372,0.0
NM_031407,0.0
NM_031409,0.0
NM_031410,0.0
NM_031411,0.0
NM_031417,0.0
NM_031418,0.0
NM_031422,0.0
NM_031426,0.0
NM_031427,0.0
NM_031429,0.0
NM_031431,0.0
NM_031433,0.0
NM_031438,0.0
NM_031442,0.0
NM_031444,0.0
NM_031445,0.0
NM_031448,0.0
NM_031449,0.0
NM_031450,0.0
NM_031453,0.0
NM_031458,0.0
NM_031459,0.0
NM_031461,0.0
NM_031464,0.0
NM_031466,0.0
NM_031468,0.0
NM_031469,0.0
NM_031476,0.0
